Leitura;Leitura_filtrada;Escrita;ModoOperacao;ValorDesejado;CicloInicio;CicloFim
2.556168;2.556168;5.000000;0;0.000000;16476739486;16476739512
2.549591;2.549591;5.000000;0;0.000000;16477239549;16477239576
2.679159;2.543014;5.000000;0;0.000000;16477739500;16477739531
2.570309;2.570309;5.000000;0;0.000000;16478239565;16478239592
2.572940;2.572940;5.000000;0;0.000000;16478739570;16478739596
2.596617;2.596617;5.000000;0;0.000000;16479239600;16479239626
2.608785;2.608785;5.000000;0;0.000000;16479739595;16479739621
2.565705;2.565705;5.000000;0;0.000000;16480239598;16480239626
2.586423;2.586423;5.000000;0;0.000000;16480739601;16480739627
2.556826;2.556826;5.000000;0;0.000000;16481239588;16481239615
2.562088;2.562088;5.000000;0;0.000000;16481739629;16481739655
2.572611;2.572611;5.000000;0;0.000000;16482239661;16482239688
2.558141;2.558141;5.000000;0;0.000000;16482739641;16482739667
2.568665;2.568665;5.000000;0;0.000000;16483239677;16483239704
2.558470;2.558470;5.000000;0;0.000000;16483739580;16483739607
2.551893;2.551893;5.000000;0;0.000000;16484239667;16484239694
2.603852;2.545316;5.000000;0;0.000000;16484739655;16484739682
2.570967;2.570967;5.000000;0;0.000000;16485239697;16485239725
2.574255;2.574255;5.000000;0;0.000000;16485739708;16485739734
2.544001;2.544001;5.000000;0;0.000000;16486239704;16486239731
2.603194;2.603194;5.000000;0;0.000000;16486739716;16486739742
2.627201;2.627201;5.000000;0;0.000000;16487239713;16487239739
2.608785;2.608785;5.000000;0;0.000000;16487739718;16487739745
2.552880;2.552880;5.000000;0;0.000000;16488239674;16488239701
2.561430;2.561430;5.000000;0;0.000000;16488739715;16488739742
2.565376;2.565376;5.000000;0;0.000000;16489239709;16489239781
2.579517;2.579517;5.000000;0;0.000000;16489739715;16489739741
2.581819;2.581819;5.000000;0;0.000000;16490239767;16490239803
2.590369;2.590369;5.000000;0;0.000000;16490739714;16490739741
2.581490;2.581490;5.000000;0;0.000000;16491239715;16491239741
2.583463;2.583463;5.000000;0;0.000000;16491739724;16491739751
2.588725;2.588725;5.000000;0;0.000000;16492239731;16492239758
2.558470;2.558470;5.000000;0;0.000000;16492739725;16492739752
2.562745;2.562745;5.000000;0;0.000000;16493239752;16493239778
2.558141;2.558141;5.000000;0;0.000000;16493739764;16493739791
2.557484;2.557484;5.000000;0;0.000000;16494239761;16494239788
2.562416;2.562416;5.000000;0;0.000000;16494739808;16494739835
2.640355;2.567349;5.000000;0;0.000000;16495239801;16495239828
2.554524;2.554524;5.000000;0;0.000000;16495739786;16495739813
2.542027;2.542027;5.000000;0;0.000000;16496239877;16496239904
2.587409;2.529531;5.000000;0;0.000000;16496739813;16496739840
2.591684;2.591684;5.000000;0;0.000000;16497239863;16497239889
2.679159;2.679159;5.000000;0;0.000000;16497739898;16497739923
2.548605;2.741313;5.000000;0;0.000000;16498239873;16498239899
2.612073;2.612073;5.000000;0;0.000000;16498739916;16498739942
2.459156;2.459156;5.000000;0;0.000000;16499239932;16499239959
2.568993;2.329917;5.000000;0;0.000000;16499739863;16499739890
2.588725;2.439754;5.000000;0;0.000000;16500239872;16500239898
2.567678;2.567678;5.000000;0;0.000000;16500739946;16500739971
2.578859;2.578859;5.000000;0;0.000000;16501239960;16501239985
2.559128;2.559128;5.000000;0;0.000000;16501739966;16501739993
2.544987;2.544987;5.000000;0;0.000000;16502239899;16502239928
2.576886;2.576886;5.000000;0;0.000000;16502739975;16502740002
2.561759;2.561759;5.000000;0;0.000000;16503239992;16503240018
2.568336;2.568336;5.000000;0;0.000000;16503740002;16503740027
2.570638;2.570638;5.000000;0;0.000000;16504240011;16504240037
2.599906;2.599906;5.000000;0;0.000000;16504740021;16504740047
2.534793;2.534793;5.000000;0;0.000000;16505240030;16505240057
2.552222;2.552222;5.000000;0;0.000000;16505740040;16505740067
2.572940;2.572940;5.000000;0;0.000000;16506240048;16506240073
2.576228;2.576228;5.000000;0;0.000000;16506740056;16506740082
2.527887;2.527887;5.000000;0;0.000000;16507240064;16507240091
2.595302;2.595302;3.000000;0;0.000000;16507740069;16507740095
2.594973;2.594973;3.000000;0;0.000000;16508240079;16508240105
2.587080;2.587080;3.000000;0;0.000000;16508740090;16508740117
2.547289;2.547289;3.000000;0;0.000000;16509240097;16509240123
2.571295;2.571295;3.000000;0;0.000000;16509740105;16509740131
2.537752;2.537752;3.000000;0;0.000000;16510240115;16510240141
2.584121;2.584121;3.000000;0;0.000000;16510740123;16510740149
2.577544;2.577544;3.000000;0;0.000000;16511240131;16511240157
2.561759;2.561759;3.000000;0;0.000000;16511740143;16511740169
2.580832;2.580832;3.000000;0;0.000000;16512240094;16512240120
2.576228;2.576228;3.000000;0;0.000000;16512740162;16512740189
2.650220;2.650220;3.000000;0;0.000000;16513240167;16513240193
2.607469;2.607469;3.000000;0;0.000000;16513740178;16513740205
2.614375;2.614375;3.000000;0;0.000000;16514240186;16514240212
2.614704;2.614704;3.000000;0;0.000000;16514740190;16514740217
2.615691;2.615691;3.000000;0;0.000000;16515240223;16515240249
2.630818;2.630818;3.000000;0;0.000000;16515740199;16515740226
2.614375;2.614375;3.000000;0;0.000000;16516240221;16516240247
2.670938;2.670938;3.000000;0;0.000000;16516740231;16516740258
2.647918;2.647918;3.000000;0;0.000000;16517240240;16517240267
2.651536;2.651536;3.000000;0;0.000000;16517740246;16517740273
2.656140;2.656140;3.000000;0;0.000000;16518240254;16518240280
2.655811;2.655811;3.000000;0;0.000000;16518740263;16518740289
2.702508;2.702508;3.000000;0;0.000000;16519240271;16519240297
2.663703;2.663703;3.000000;0;0.000000;16519740280;16519740306
2.652193;2.652193;3.000000;0;0.000000;16520240286;16520240313
2.687381;2.687381;3.000000;0;0.000000;16520740298;16520740325
2.692971;2.692971;3.000000;0;0.000000;16521240307;16521240334
2.646274;2.646274;3.000000;0;0.000000;16521740324;16521740351
2.675871;2.675871;3.000000;0;0.000000;16522240324;16522240350
2.708427;2.708427;3.000000;0;0.000000;16522740332;16522740358
2.653509;2.738024;3.000000;0;0.000000;16523240342;16523240368
2.647589;2.647589;3.000000;0;0.000000;16523740353;16523740379
2.676200;2.676200;3.000000;0;0.000000;16524240360;16524240387
2.681461;2.681461;3.000000;0;0.000000;16524740372;16524740398
2.691985;2.691985;3.000000;0;0.000000;16525240376;16525240402
2.705139;2.705139;3.000000;0;0.000000;16525740386;16525740414
2.715662;2.715662;3.000000;0;0.000000;16526240396;16526240423
2.699548;2.699548;3.000000;0;0.000000;16526740405;16526740431
2.705468;2.705468;3.000000;0;0.000000;16527240413;16527240440
2.733091;2.733091;3.000000;0;0.000000;16527740417;16527740443
2.665348;2.739011;3.000000;0;0.000000;16528240362;16528240388
2.784393;2.784393;3.000000;0;0.000000;16528740439;16528740466
2.697246;2.697246;3.000000;0;0.000000;16529240464;16529240490
2.764661;2.764661;3.000000;0;0.000000;16529740362;16529740389
2.730789;2.730789;3.000000;0;0.000000;16530240462;16530240489
2.691656;2.691656;3.000000;0;0.000000;16530740472;16530740498
2.696589;2.696589;3.000000;0;0.000000;16531240479;16531240504
2.728816;2.728816;3.000000;0;0.000000;16531740490;16531740517
2.700535;2.700535;3.000000;0;0.000000;16532240498;16532240528
2.673240;2.673240;3.000000;0;0.000000;16532740422;16532740449
2.708098;2.708098;3.000000;0;0.000000;16533240517;16533240547
2.691327;2.691327;3.000000;0;0.000000;16533740532;16533740558
2.721581;2.721581;3.000000;0;0.000000;16534240538;16534240565
2.722897;2.722897;3.000000;0;0.000000;16534740548;16534740575
2.740655;2.740655;3.000000;0;0.000000;16535240504;16535240533
2.725857;2.725857;3.000000;0;0.000000;16535740600;16535740627
2.536437;2.711058;3.000000;0;0.000000;16536240570;16536240597
2.722239;2.722239;3.000000;0;0.000000;16536740576;16536740603
2.695602;2.695602;3.000000;0;0.000000;16537240592;16537240619
2.744272;2.744272;3.000000;0;0.000000;16537740595;16537740621
2.727172;2.727172;3.000000;0;0.000000;16538240602;16538240628
2.758413;2.758413;3.000000;0;0.000000;16538740504;16538740535
2.690340;2.690340;3.000000;0;0.000000;16539240621;16539240647
2.731447;2.731447;3.000000;0;0.000000;16539740555;16539740582
2.676857;2.676857;3.000000;0;0.000000;16540240636;16540240663
2.754796;2.754796;3.000000;0;0.000000;16540740650;16540740677
2.739997;2.739997;3.000000;0;0.000000;16541240586;16541240612
2.687710;2.687710;3.000000;0;0.000000;16541740569;16541740595
2.708427;2.708427;3.000000;0;0.000000;16542240671;16542240698
2.714018;2.714018;3.000000;0;0.000000;16542740654;16542740680
2.739997;2.739997;3.000000;0;0.000000;16543240695;16543240722
2.741313;2.741313;3.000000;0;0.000000;16543740672;16543740699
2.744930;2.744930;3.000000;0;0.000000;16544240714;16544240740
2.734407;2.734407;3.000000;0;0.000000;16544740716;16544740742
2.749205;2.749205;3.000000;0;0.000000;16545240714;16545240740
2.744272;2.744272;3.000000;0;0.000000;16545740715;16545740741
2.778473;2.778473;3.000000;0;0.000000;16546240717;16546240743
2.765648;2.765648;3.000000;0;0.000000;16546740721;16546740747
2.798204;2.798204;3.000000;0;0.000000;16547240718;16547240745
2.736709;2.736709;3.000000;0;0.000000;16547740688;16547740719
2.723883;2.723883;3.000000;0;0.000000;16548240721;16548240747
2.690669;2.690669;3.000000;0;0.000000;16548740711;16548740737
2.777158;2.677844;3.000000;0;0.000000;16549240720;16549240747
2.748547;2.748547;3.000000;0;0.000000;16549740727;16549740753
2.793929;2.793929;3.000000;0;0.000000;16550240817;16550240843
2.757427;2.757427;3.000000;0;0.000000;16550740740;16550740766
2.717964;2.717964;3.000000;0;0.000000;16551240828;16551240855
2.728487;2.728487;3.000000;0;0.000000;16551740835;16551740861
2.847861;2.739011;3.000000;0;0.000000;16552240779;16552240805
2.813989;2.813989;3.000000;0;0.000000;16552740811;16552740838
2.744601;2.888968;3.000000;0;0.000000;16553240861;16553240887
2.735393;2.735393;3.000000;0;0.000000;16553740795;16553740821
2.767950;2.767950;3.000000;0;0.000000;16554240813;16554240839
2.750192;2.750192;3.000000;0;0.000000;16554740888;16554740915
2.753809;2.753809;3.000000;0;0.000000;16555240821;16555240848
2.765319;2.765319;3.000000;0;0.000000;16555740887;16555740914
2.762359;2.762359;3.000000;0;0.000000;16556240913;16556240939
2.716320;2.716320;3.000000;0;0.000000;16556740926;16556740951
2.789983;2.789983;3.000000;0;0.000000;16557240930;16557240956
2.749205;2.749205;3.000000;0;0.000000;16557740875;16557740901
2.746903;2.746903;3.000000;0;0.000000;16558240949;16558240976
2.797547;2.797547;3.000000;0;0.000000;16558740954;16558740980
2.728159;2.728159;3.000000;0;0.000000;16559240963;16559240990
2.763346;2.763346;3.000000;0;0.000000;16559740939;16559740966
2.758084;2.758084;3.000000;0;0.000000;16560240983;16560241009
2.759400;2.759400;3.000000;0;0.000000;16560740973;16560741000
2.757755;2.757755;3.000000;0;0.000000;16561241002;16561241029
2.751836;2.751836;3.000000;0;0.000000;16561741009;16561741034
2.757098;2.757098;3.000000;0;0.000000;16562241017;16562241043
2.759071;2.759071;3.000000;0;0.000000;16562741019;16562741045
2.775513;2.775513;3.000000;0;0.000000;16563241044;16563241071
2.775185;2.775185;3.000000;0;0.000000;16563741043;16563741069
2.775842;2.775842;3.000000;0;0.000000;16564241060;16564241087
2.770910;2.770910;3.000000;0;0.000000;16564741062;16564741088
2.743286;2.743286;3.000000;0;0.000000;16565241057;16565241083
2.735722;2.735722;3.000000;0;0.000000;16565741064;16565741091
2.717635;2.717635;3.000000;0;0.000000;16566241090;16566241117
2.784721;2.710072;3.000000;0;0.000000;16566741099;16566741126
2.757098;2.757098;3.000000;0;0.000000;16567241096;16567241122
2.732105;2.804124;3.000000;0;0.000000;16567741111;16567741138
2.789654;2.789654;3.000000;0;0.000000;16568241119;16568241145
2.788339;2.788339;3.000000;0;0.000000;16568741128;16568741155
2.717964;2.717964;3.000000;0;0.000000;16569241138;16569241165
2.724212;2.724212;3.000000;0;0.000000;16569741147;16569741173
2.732105;2.732105;3.000000;0;0.000000;16570241091;16570241118
2.726185;2.726185;3.000000;0;0.000000;16570741160;16570741186
2.744272;2.744272;3.000000;0;0.000000;16571241206;16571241232
2.770252;2.770252;3.000000;0;0.000000;16571741181;16571741207
2.752494;2.752494;3.000000;0;0.000000;16572241190;16572241216
2.756111;2.756111;3.000000;0;0.000000;16572741197;16572741224
2.786694;2.786694;3.000000;0;0.000000;16573241210;16573241236
2.779131;2.779131;3.000000;0;0.000000;16573741218;16573741244
2.792285;2.792285;3.000000;0;0.000000;16574241224;16574241251
2.787352;2.787352;3.000000;0;0.000000;16574741231;16574741258
2.776500;2.776500;3.000000;0;0.000000;16575241175;16575241201
2.780446;2.780446;3.000000;0;0.000000;16575741208;16575741234
2.770581;2.770581;3.000000;0;0.000000;16576241261;16576241287
2.765977;2.765977;3.000000;0;0.000000;16576741271;16576741298
2.767292;2.767292;3.000000;0;0.000000;16577241276;16577241303
2.802151;2.802151;3.000000;0;0.000000;16577741284;16577741311
2.755782;2.755782;3.000000;0;0.000000;16578241294;16578241320
2.763017;2.763017;3.000000;0;0.000000;16578741301;16578741328
2.737695;2.737695;3.000000;0;0.000000;16579241312;16579241339
2.762688;2.762688;3.000000;0;0.000000;16579741321;16579741348
2.742628;2.742628;3.000000;0;0.000000;16580241329;16580241356
2.729474;2.729474;3.000000;0;0.000000;16580741266;16580741293
2.764332;2.764332;3.000000;0;0.000000;16581241346;16581241372
2.754796;2.754796;3.000000;0;0.000000;16581741287;16581741313
2.758742;2.758742;3.000000;0;0.000000;16582241364;16582241390
2.797547;2.797547;3.000000;0;0.000000;16582741377;16582741404
2.778802;2.778802;3.000000;0;0.000000;16583241384;16583241411
2.762688;2.762688;3.000000;0;0.000000;16583741394;16583741420
2.740326;2.740326;3.000000;0;0.000000;16584241401;16584241428
2.766306;2.766306;3.000000;0;0.000000;16584741408;16584741435
2.790641;2.790641;3.000000;0;0.000000;16585241418;16585241446
2.795245;2.795245;3.000000;0;0.000000;16585741325;16585741352
2.778802;2.778802;3.000000;0;0.000000;16586241433;16586241460
2.778473;2.778473;3.000000;0;0.000000;16586741433;16586741460
2.789983;2.789983;3.000000;0;0.000000;16587241451;16587241478
2.790641;2.790641;3.000000;0;0.000000;16587741461;16587741487
2.796231;2.796231;3.000000;0;0.000000;16588241473;16588241500
2.761044;2.796889;3.000000;0;0.000000;16588741476;16588741502
2.804124;2.804124;3.000000;0;0.000000;16589241484;16589241510
2.768936;2.768936;3.000000;0;0.000000;16589741494;16589741520
2.759400;2.759400;3.000000;0;0.000000;16590241507;16590241538
2.781104;2.781104;3.000000;0;0.000000;16590741436;16590741463
2.788668;2.788668;3.000000;0;0.000000;16591241521;16591241552
2.738682;2.796231;3.000000;0;0.000000;16591741483;16591741509
2.739997;2.739997;3.000000;0;0.000000;16592241549;16592241575
2.754138;2.690012;3.000000;0;0.000000;16592741556;16592741582
2.766963;2.766963;3.000000;0;0.000000;16593241555;16593241582
2.779789;2.779789;3.000000;0;0.000000;16593741601;16593741627
2.786366;2.786366;3.000000;0;0.000000;16594241580;16594241607
2.800506;2.800506;3.000000;0;0.000000;16594741506;16594741538
2.802151;2.802151;3.000000;0;0.000000;16595241593;16595241619
2.799849;2.799849;3.000000;0;0.000000;16595741597;16595741623
2.811030;2.811030;3.000000;0;0.000000;16596241537;16596241563
2.790312;2.790312;3.000000;0;0.000000;16596741543;16596741570
2.801822;2.801822;3.000000;0;0.000000;16597241610;16597241637
2.756111;2.756111;3.000000;0;0.000000;16597741563;16597741590
2.783735;2.783735;3.000000;0;0.000000;16598241599;16598241626
2.747561;2.747561;3.000000;0;0.000000;16598741663;16598741689
2.751836;2.751836;3.000000;0;0.000000;16599241664;16599241691
2.788010;2.788010;3.000000;0;0.000000;16599741593;16599741619
2.788010;2.788010;3.000000;0;0.000000;16600241600;16600241627
2.740984;2.740984;3.000000;0;0.000000;16600741697;16600741723
2.779131;2.779131;3.000000;0;0.000000;16601241694;16601241721
2.738024;2.738024;3.000000;0;0.000000;16601741638;16601741665
2.761373;2.761373;3.000000;0;0.000000;16602241709;16602241736
2.779460;2.779460;3.000000;0;0.000000;16602741704;16602741730
2.781762;2.781762;3.000000;0;0.000000;16603241715;16603241741
2.796231;2.796231;3.000000;0;0.000000;16603741702;16603741728
2.790970;2.790970;3.000000;0;0.000000;16604241669;16604241695
2.781762;2.781762;3.000000;0;0.000000;16604741729;16604741755
2.797218;2.797218;3.000000;0;0.000000;16605241716;16605241743
2.799191;2.799191;3.000000;0;0.000000;16605741665;16605741692
2.780446;2.780446;3.000000;0;0.000000;16606241713;16606241740
2.798204;2.798204;3.000000;0;0.000000;16606741717;16606741745
2.769923;2.769923;3.000000;0;0.000000;16607241724;16607241751
2.776829;2.776829;3.000000;0;0.000000;16607741732;16607741759
2.772225;2.772225;3.000000;0;0.000000;16608241815;16608241841
2.839969;2.779131;3.000000;0;0.000000;16608741745;16608741772
2.833721;2.833721;3.000000;0;0.000000;16609241768;16609241795
2.733091;2.888310;3.000000;0;0.000000;16609741765;16609741791
2.843257;2.843257;3.000000;0;0.000000;16610241777;16610241835
2.770910;2.770910;3.000000;0;0.000000;16610741823;16610741849
2.799520;2.799520;3.000000;0;0.000000;16611241811;16611241837
2.796560;2.796560;3.000000;0;0.000000;16611741799;16611741826
2.773869;2.773869;3.000000;0;0.000000;16612241885;16612241912
2.792943;2.792943;3.000000;0;0.000000;16612741884;16612741912
2.748219;2.748219;3.000000;0;0.000000;16613241900;16613241926
2.845888;2.845888;3.000000;0;0.000000;16613741888;16613741915
2.774198;2.774198;3.000000;0;0.000000;16614241920;16614241946
2.791627;2.791627;3.000000;0;0.000000;16614741854;16614741881
2.799191;2.799191;3.000000;0;0.000000;16615241922;16615241947
2.780775;2.780775;3.000000;0;0.000000;16615741947;16615741973
2.800506;2.800506;3.000000;0;0.000000;16616241893;16616241919
2.789325;2.789325;3.000000;0;0.000000;16616741960;16616741986
2.826486;2.826486;3.000000;0;0.000000;16617241971;16617241998
2.783406;2.783406;3.000000;0;0.000000;16617741929;16617741955
2.786037;2.786037;3.000000;0;0.000000;16618241952;16618241978
2.773540;2.773540;3.000000;0;0.000000;16618741997;16618742023
2.769265;2.769265;3.000000;0;0.000000;16619241956;16619241982
2.759728;2.759728;3.000000;0;0.000000;16619742014;16619742040
2.809714;2.809714;3.000000;0;0.000000;16620242021;16620242047
2.856083;2.856083;3.000000;0;0.000000;16620742033;16620742060
2.796560;2.902451;3.000000;0;0.000000;16621242042;16621242068
2.831747;2.831747;3.000000;0;0.000000;16621742049;16621742076
2.802808;2.802808;3.000000;0;0.000000;16622242027;16622242055
2.803137;2.803137;3.000000;0;0.000000;16622742072;16622742099
2.807083;2.807083;3.000000;0;0.000000;16623242076;16623242102
2.796560;2.796560;3.000000;0;0.000000;16623742082;16623742108
2.802808;2.802808;3.000000;0;0.000000;16624242091;16624242119
3.149749;2.809057;3.000000;0;0.000000;16624742102;16624742129
2.796889;2.796889;3.000000;0;0.000000;16625242119;16625242146
2.792614;2.792614;3.000000;0;0.000000;16625742123;16625742149
2.787352;2.787352;3.000000;0;0.000000;16626242124;16626242151
2.805439;2.805439;3.000000;0;0.000000;16626742101;16626742128
2.849177;2.849177;3.000000;0;0.000000;16627242143;16627242169
2.800506;2.867264;3.000000;0;0.000000;16627742152;16627742178
2.778144;2.778144;3.000000;0;0.000000;16628242161;16628242188
2.796889;2.796889;3.000000;0;0.000000;16628742171;16628742198
2.755125;2.755125;3.000000;0;0.000000;16629242183;16629242210
2.712702;2.712702;3.000000;0;0.000000;16629742189;16629742216
2.773540;2.670938;3.000000;0;0.000000;16630242194;16630242221
2.788339;2.788339;3.000000;0;0.000000;16630742204;16630742231
2.771567;2.771567;3.000000;0;0.000000;16631242215;16631242241
2.750849;2.750849;3.000000;0;0.000000;16631742223;16631742250
2.794916;2.794916;3.000000;0;0.000000;16632242191;16632242216
2.805768;2.805768;3.000000;0;0.000000;16632742207;16632742243
2.810701;2.810701;3.000000;0;0.000000;16633242248;16633242275
2.785708;2.785708;3.000000;0;0.000000;16633742254;16633742281
2.919222;2.790641;3.000000;0;0.000000;16634242265;16634242291
2.764332;2.764332;3.000000;0;0.000000;16634742275;16634742301
2.759400;2.759400;3.000000;0;0.000000;16635242272;16635242299
2.773540;2.773540;3.000000;0;0.000000;16635742265;16635742292
2.788668;2.788668;3.000000;0;0.000000;16636242303;16636242329
2.800177;2.800177;3.000000;0;0.000000;16636742307;16636742334
2.809714;2.809714;3.000000;0;0.000000;16637242319;16637242346
2.792614;2.792614;3.000000;0;0.000000;16637742325;16637742351
2.771238;2.771238;3.000000;0;0.000000;16638242336;16638242363
2.800835;2.800835;5.000000;0;0.000000;16638742240;16638742267
2.789654;2.789654;5.000000;0;0.000000;16639242353;16639242379
2.855425;2.855425;5.000000;0;0.000000;16639742363;16639742390
2.790641;2.790641;5.000000;0;0.000000;16640242358;16640242384
2.806426;2.806426;5.000000;0;0.000000;16640742380;16640742406
2.805768;2.805768;5.000000;0;0.000000;16641242365;16641242392
2.785708;2.785708;5.000000;0;0.000000;16641742395;16641742422
2.766963;2.766963;5.000000;0;0.000000;16642242408;16642242435
2.770581;2.770581;5.000000;0;0.000000;16642742416;16642742443
2.768936;2.768936;5.000000;0;0.000000;16643242425;16643242452
2.757098;2.757098;5.000000;0;0.000000;16643742432;16643742459
2.776829;2.776829;5.000000;0;0.000000;16644242442;16644242470
2.871210;2.796560;5.000000;0;0.000000;16644742450;16644742476
2.755125;2.755125;5.000000;0;0.000000;16645242459;16645242486
2.793929;2.793929;5.000000;0;0.000000;16645742468;16645742494
2.731776;2.731776;5.000000;0;0.000000;16646242477;16646242504
2.749205;2.749205;5.000000;0;0.000000;16646742482;16646742508
2.699219;2.699219;5.000000;0;0.000000;16647242491;16647242518
2.792614;2.792614;5.000000;0;0.000000;16647742501;16647742532
2.688038;2.688038;5.000000;0;0.000000;16648242509;16648242540
2.712045;2.712045;5.000000;0;0.000000;16648742517;16648742548
2.728159;2.728159;5.000000;0;0.000000;16649242532;16649242558
2.731776;2.731776;5.000000;0;0.000000;16649742540;16649742568
2.723226;2.723226;5.000000;0;0.000000;16650242546;16650242572
2.723883;2.723883;5.000000;0;0.000000;16650742552;16650742578
2.666663;2.666663;5.000000;0;0.000000;16651242560;16651242587
2.697904;2.697904;5.000000;0;0.000000;16651742591;16651742618
2.690669;2.690669;5.000000;0;0.000000;16652242602;16652242629
2.700864;2.700864;5.000000;0;0.000000;16652742592;16652742618
2.705797;2.705797;5.000000;0;0.000000;16653242556;16653242583
2.584778;2.710729;5.000000;0;0.000000;16653742604;16653742630
2.699877;2.699877;5.000000;0;0.000000;16654242616;16654242643
2.649234;2.649234;5.000000;0;0.000000;16654742626;16654742652
2.672911;2.672911;5.000000;0;0.000000;16655242605;16655242661
2.649891;2.649891;5.000000;0;0.000000;16655742659;16655742686
2.684421;2.684421;5.000000;0;0.000000;16656242569;16656242596
2.673898;2.673898;5.000000;0;0.000000;16656742557;16656742584
2.681461;2.681461;5.000000;0;0.000000;16657242667;16657242693
2.522296;2.670938;5.000000;0;0.000000;16657742599;16657742626
2.684092;2.684092;5.000000;0;0.000000;16658242681;16658242708
2.674555;2.674555;5.000000;0;0.000000;16658742690;16658742717
2.652522;2.652522;5.000000;0;0.000000;16659242700;16659242726
2.654495;2.654495;5.000000;0;0.000000;16659742717;16659742744
2.710729;2.710729;5.000000;0;0.000000;16660242719;16660242745
2.632462;2.632462;5.000000;0;0.000000;16660742710;16660742737
2.752823;2.752823;5.000000;0;0.000000;16661242717;16661242743
2.730132;2.730132;5.000000;0;0.000000;16661742716;16661742742
2.686723;2.686723;5.000000;0;0.000000;16662242719;16662242745
2.694287;2.694287;5.000000;0;0.000000;16662742706;16662742732
2.639697;2.639697;5.000000;0;0.000000;16663242717;16663242743
2.655153;2.655153;5.000000;0;0.000000;16663742716;16663742743
2.666663;2.666663;5.000000;0;0.000000;16664242718;16664242744
2.654495;2.654495;5.000000;0;0.000000;16664742726;16664742753
2.663374;2.663374;5.000000;0;0.000000;16665242810;16665242836
2.649234;2.649234;5.000000;0;0.000000;16665742743;16665742769
2.634435;2.634435;5.000000;0;0.000000;16666242746;16666242772
2.620623;2.620623;5.000000;0;0.000000;16666742753;16666742779
2.646932;2.646932;5.000000;0;0.000000;16667242774;16667242801
2.619966;2.619966;5.000000;0;0.000000;16667742779;16667742806
2.651207;2.651207;5.000000;0;0.000000;16668242780;16668242807
2.665676;2.665676;5.000000;0;0.000000;16668742866;16668742891
2.626543;2.626543;5.000000;0;0.000000;16669242823;16669242849
2.626543;2.626543;5.000000;0;0.000000;16669742804;16669742831
2.607140;2.607140;5.000000;0;0.000000;16670242811;16670242837
2.633449;2.633449;5.000000;0;0.000000;16670742882;16670742909
2.642328;2.642328;5.000000;0;0.000000;16671242829;16671242855
2.641999;2.641999;5.000000;0;0.000000;16671742839;16671742866
2.648576;2.648576;5.000000;0;0.000000;16672242860;16672242886
2.641341;2.641341;5.000000;0;0.000000;16672742938;16672742964
2.627529;2.627529;5.000000;0;0.000000;16673242945;16673242971
2.635751;2.635751;5.000000;0;0.000000;16673742902;16673742929
2.617993;2.617993;5.000000;0;0.000000;16674242958;16674242984
2.613718;2.613718;5.000000;0;0.000000;16674742971;16674742998
2.633778;2.633778;5.000000;0;0.000000;16675242978;16675243004
2.620295;2.620295;5.000000;0;0.000000;16675742986;16675743011
2.660415;2.660415;5.000000;0;0.000000;16676242982;16676243009
2.642328;2.642328;5.000000;0;0.000000;16676743003;16676743030
2.641999;2.641999;5.000000;0;0.000000;16677243010;16677243036
2.728487;2.641670;5.000000;0;0.000000;16677743020;16677743047
2.619637;2.619637;5.000000;0;0.000000;16678243031;16678243058
2.592671;2.592671;5.000000;0;0.000000;16678743036;16678743062
2.603852;2.603852;5.000000;0;0.000000;16679243046;16679243072
2.618321;2.618321;5.000000;0;0.000000;16679743055;16679743082
2.626543;2.626543;5.000000;0;0.000000;16680243062;16680243088
2.623254;2.623254;5.000000;0;0.000000;16680743072;16680743098
2.637066;2.637066;5.000000;0;0.000000;16681243078;16681243104
2.609771;2.609771;5.000000;0;0.000000;16681743090;16681743116
2.607469;2.607469;5.000000;0;0.000000;16682243099;16682243125
2.610758;2.610758;5.000000;0;0.000000;16682743118;16682743144
2.598590;2.598590;5.000000;0;0.000000;16683243113;16683243139
2.623912;2.623912;5.000000;0;0.000000;16683743123;16683743149
2.588067;2.588067;5.000000;0;0.000000;16684243141;16684243167
2.599577;2.599577;5.000000;0;0.000000;16684743090;16684743117
2.625227;2.625227;5.000000;0;0.000000;16685243149;16685243175
2.533477;2.636737;5.000000;0;0.000000;16685743158;16685743184
2.618979;2.618979;5.000000;0;0.000000;16686243166;16686243192
2.597604;2.597604;5.000000;0;0.000000;16686743174;16686743200
2.613389;2.613389;5.000000;0;0.000000;16687243182;16687243208
2.629174;2.629174;5.000000;0;0.000000;16687743194;16687743220
2.632133;2.632133;5.000000;0;0.000000;16688243200;16688243226
2.614046;2.614046;5.000000;0;0.000000;16688743211;16688743238
2.614704;2.614704;5.000000;0;0.000000;16689243221;16689243248
2.620952;2.620952;5.000000;0;0.000000;16689743228;16689743254
2.602865;2.602865;5.000000;0;0.000000;16690243236;16690243262
2.591355;2.591355;5.000000;0;0.000000;16690743143;16690743170
2.601879;2.601879;5.000000;0;0.000000;16691243256;16691243282
2.600235;2.600235;5.000000;0;0.000000;16691743265;16691743292
2.608785;2.608785;5.000000;0;0.000000;16692243272;16692243299
2.655482;2.617335;5.000000;0;0.000000;16692743282;16692743308
2.575571;2.625885;5.000000;0;0.000000;16693243289;16693243315
2.565705;2.565705;5.000000;0;0.000000;16693743299;16693743326
